Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Time	Loss
374	3033.1472	0.0	3033.1472	3033.1472	3431.7761	76.063614	3575.7644	3296.815	1000.0	1000.0	373999	2369.515370130539	5.2453446
375	3338.2822	0.0	3338.2822	3338.2822	3499.0032	140.41911	3694.1606	3272.4863	1000.0	1000.0	374999	2376.6670441627502	5.5233545
376	3046.2708	0.0	3046.2708	3046.2708	3156.8794	131.76341	3339.5642	2831.7625	1000.0	1000.0	375999	2383.810617208481	5.0390344
377	2943.423	0.0	2943.423	2943.423	3434.7004	132.99068	3667.9736	3223.8982	1000.0	1000.0	376999	2390.8964669704437	5.489867
378	3538.5288	0.0	3538.5288	3538.5288	3398.5425	65.687416	3494.818	3310.0952	1000.0	1000.0	377999	2398.097338914871	5.6039777
379	3560.0322	0.0	3560.0322	3560.0322	3514.7563	122.61657	3631.7925	3194.418	1000.0	1000.0	378999	2405.4119548797607	6.0300517
380	3309.3284	0.0	3309.3284	3309.3284	3429.9336	131.31198	3606.2026	3223.6636	1000.0	1000.0	379999	2412.768048286438	5.8632793
381	3411.2773	0.0	3411.2773	3411.2773	3460.9526	122.17982	3669.3926	3226.002	1000.0	1000.0	380999	2420.0087192058563	5.4424253
382	1185.0687	0.0	1185.0687	1185.0687	3407.3008	221.51367	3638.6892	2831.1597	1000.0	1000.0	381999	2427.1716570854187	5.5443296
383	3262.9844	0.0	3262.9844	3262.9844	2758.8813	814.31055	3539.7278	670.32056	1000.0	1000.0	382999	2434.344756126404	5.5258975
384	3660.2532	0.0	3660.2532	3660.2532	3262.4048	142.66617	3657.323	3116.9329	1000.0	1000.0	383999	2441.480826854706	5.68645
385	3465.3413	0.0	3465.3413	3465.3413	3237.6255	1036.4421	3913.8916	163.07137	1000.0	1000.0	384999	2448.7499389648438	6.5640574
386	3372.2886	0.0	3372.2886	3372.2886	3477.254	220.32913	3810.3254	3137.9272	1000.0	1000.0	385999	2455.897952079773	6.382576
387	3746.1028	0.0	3746.1028	3746.1028	3658.2793	140.84567	3928.6833	3445.2297	1000.0	1000.0	386999	2463.063767194748	5.838602
388	3638.4143	0.0	3638.4143	3638.4143	3587.05	176.24864	3838.7664	3293.728	1000.0	1000.0	387999	2470.5124859809875	5.8463364
389	3059.5732	0.0	3059.5732	3059.5732	3363.9165	196.77293	3643.5457	2998.9446	1000.0	1000.0	388999	2477.76234126091	6.002054
390	3400.9077	0.0	3400.9077	3400.9077	3446.0317	88.96499	3623.659	3256.289	1000.0	1000.0	389999	2485.0310020446777	6.3708506
391	3497.174	0.0	3497.174	3497.174	3518.3374	79.6964	3669.2095	3346.954	1000.0	1000.0	390999	2492.226797103882	5.737419
392	3269.2478	0.0	3269.2478	3269.2478	3393.054	210.69563	3813.7202	3145.967	1000.0	1000.0	391999	2499.4079020023346	6.2140484
393	3152.4905	0.0	3152.4905	3152.4905	3306.162	177.94563	3688.2263	3077.1663	1000.0	1000.0	392999	2506.6083409786224	5.5626554
394	3331.896	0.0	3331.896	3331.896	2619.8218	1204.4872	3487.9373	112.4395	1000.0	1000.0	393999	2513.716854095459	6.3707676
395	3267.8792	0.0	3267.8792	3267.8792	3286.4487	184.37338	3612.6165	3001.5037	1000.0	1000.0	394999	2520.9108040332794	5.905197
396	3790.1973	0.0	3790.1973	3790.1973	3501.5835	160.5623	3745.1562	3230.2188	1000.0	1000.0	395999	2528.1842381954193	6.0074463
397	3188.3203	0.0	3188.3203	3188.3203	3627.832	202.10976	3965.336	3321.9321	1000.0	1000.0	396999	2535.3294248580933	5.4794583
398	3762.0112	0.0	3762.0112	3762.0112	3464.7905	184.00844	3709.2915	3036.6013	1000.0	1000.0	397999	2542.476730108261	5.4533095
399	3357.706	0.0	3357.706	3357.706	3432.1836	159.44914	3643.309	3100.0635	1000.0	1000.0	398999	2549.6569170951843	6.064096
400	3315.9539	0.0	3315.9539	3315.9539	3551.5063	164.6388	3867.207	3281.0415	1000.0	1000.0	399999	2556.893557071686	5.468536
401	3389.9927	0.0	3389.9927	3389.9927	3470.056	152.65086	3800.4792	3224.5315	1000.0	1000.0	400999	2564.216549873352	5.4909296
402	3320.9177	0.0	3320.9177	3320.9177	3394.3718	201.89574	3779.9863	3188.3984	1000.0	1000.0	401999	2571.376657962799	5.829011
403	3466.2166	0.0	3466.2166	3466.2166	3045.2065	596.30835	3570.2046	1349.635	1000.0	1000.0	402999	2578.507654905319	5.3876696
404	191.0087	0.0	191.0087	191.0087	3440.032	249.98625	3805.7854	3035.795	1000.0	1000.0	403999	2585.829129934311	5.714427
405	3103.9385	0.0	3103.9385	3103.9385	2608.034	298.242	3115.991	2141.6572	1000.0	1000.0	404999	2593.109440088272	5.1612716
406	3115.9512	0.0	3115.9512	3115.9512	3344.8706	100.47585	3460.811	3107.5618	1000.0	1000.0	405999	2600.302537918091	5.575433
407	3134.2332	0.0	3134.2332	3134.2332	3093.2913	138.34622	3386.5273	2862.3	1000.0	1000.0	406999	2607.519166946411	5.627731
408	3173.5603	0.0	3173.5603	3173.5603	3499.6187	151.64098	3723.7405	3221.5046	1000.0	1000.0	407999	2614.9174778461456	5.7825537
409	3261.4812	0.0	3261.4812	3261.4812	3399.3855	189.12782	3787.8906	3028.9312	1000.0	1000.0	408999	2622.218742132187	7.0282717
410	3745.3604	0.0	3745.3604	3745.3604	3525.6938	120.41123	3676.8647	3203.8696	1000.0	1000.0	409999	2629.6263110637665	5.864792
411	3111.8794	0.0	3111.8794	3111.8794	3404.4617	140.61781	3690.6658	3122.3264	1000.0	1000.0	410999	2636.919476032257	6.8611665
412	3544.8953	0.0	3544.8953	3544.8953	3374.3706	87.47603	3520.9402	3231.7854	1000.0	1000.0	411999	2644.2835030555725	5.8210425
413	3388.4023	0.0	3388.4023	3388.4023	3560.2468	380.97278	3955.87	2588.6785	1000.0	1000.0	412999	2651.621313095093	6.0485744
414	3687.7568	0.0	3687.7568	3687.7568	3400.643	269.32175	3755.1555	2874.7886	1000.0	1000.0	413999	2658.961540222168	6.164012
415	3538.537	0.0	3538.537	3538.537	3392.487	190.2582	3650.2402	3101.3135	1000.0	1000.0	414999	2666.278408050537	5.8735256
416	3587.9688	0.0	3587.9688	3587.9688	2898.8525	913.2871	3407.5542	218.49785	1000.0	1000.0	415999	2673.5574259757996	5.8618097
417	3591.9111	0.0	3591.9111	3591.9111	3545.6223	108.85689	3744.5032	3426.487	1000.0	1000.0	416999	2681.086744070053	6.024678
418	3345.4688	0.0	3345.4688	3345.4688	3610.9265	109.848816	3812.7324	3380.9487	1000.0	1000.0	417999	2688.4835000038147	5.9401503
419	3589.1123	0.0	3589.1123	3589.1123	3638.5923	148.81305	3932.1836	3374.6628	1000.0	1000.0	418999	2695.896691083908	6.414045
420	3046.0225	0.0	3046.0225	3046.0225	3557.6938	261.6443	3873.542	2977.0588	1000.0	1000.0	419999	2703.215444087982	6.180995
421	3502.2168	0.0	3502.2168	3502.2168	3521.3047	199.54176	3738.4834	3140.6763	1000.0	1000.0	420999	2710.5729579925537	6.0376954
422	3570.0781	0.0	3570.0781	3570.0781	3709.559	100.35343	3851.9163	3542.8953	1000.0	1000.0	421999	2717.928688287735	5.9446516
423	3482.3765	0.0	3482.3765	3482.3765	3412.3547	128.59465	3684.386	3251.8748	1000.0	1000.0	422999	2725.243551969528	6.09543
424	3676.8687	0.0	3676.8687	3676.8687	3511.4739	201.03802	3765.1357	3117.1794	1000.0	1000.0	423999	2732.3482151031494	5.8934436
425	3790.9932	0.0	3790.9932	3790.9932	3480.6125	130.7545	3654.5679	3224.298	1000.0	1000.0	424999	2739.670315027237	6.823042
426	3681.7852	0.0	3681.7852	3681.7852	3684.4302	105.840675	3822.9504	3474.681	1000.0	1000.0	425999	2746.97860622406	5.9105635
427	3592.472	0.0	3592.472	3592.472	3551.411	187.15639	3918.8096	3258.7097	1000.0	1000.0	426999	2754.339501142502	5.8589134
428	3712.7798	0.0	3712.7798	3712.7798	3705.9028	120.73322	3849.8318	3465.5278	1000.0	1000.0	427999	2761.6182010173798	5.691673
429	3791.2454	0.0	3791.2454	3791.2454	3563.4375	161.36795	3819.1292	3222.47	1000.0	1000.0	428999	2768.9433081150055	6.023394
430	3539.4805	0.0	3539.4805	3539.4805	3528.3352	207.17174	3961.9429	3154.2166	1000.0	1000.0	429999	2776.366839170456	6.753311
431	3676.5498	0.0	3676.5498	3676.5498	3484.6528	199.3294	3728.1934	3089.7646	1000.0	1000.0	430999	2783.6127202510834	6.01706
432	3777.0693	0.0	3777.0693	3777.0693	3614.429	148.62346	3931.8303	3417.3965	1000.0	1000.0	431999	2790.772379875183	6.5707364
433	3451.1267	0.0	3451.1267	3451.1267	3472.7817	145.68982	3693.3992	3194.4553	1000.0	1000.0	432999	2798.203145980835	6.900599
434	3413.151	0.0	3413.151	3413.151	3594.6907	71.61936	3741.741	3465.0308	1000.0	1000.0	433999	2805.797019958496	6.0348887
435	3479.4783	0.0	3479.4783	3479.4783	3741.6504	165.02794	4017.3733	3348.0613	1000.0	1000.0	434999	2813.6173911094666	6.3665752
436	3743.372	0.0	3743.372	3743.372	3522.4727	118.48797	3723.211	3305.1748	1000.0	1000.0	435999	2821.1085879802704	6.1472044
437	3287.7031	0.0	3287.7031	3287.7031	3433.4321	188.12282	3704.7305	3145.0332	1000.0	1000.0	436999	2828.5848710536957	5.8658476
438	3482.2266	0.0	3482.2266	3482.2266	3655.8735	93.78294	3792.1553	3521.1177	1000.0	1000.0	437999	2836.2764348983765	5.9730315
439	3614.721	0.0	3614.721	3614.721	3546.9226	117.48087	3766.7495	3301.9355	1000.0	1000.0	438999	2843.6435310840607	6.090975
440	3639.4106	0.0	3639.4106	3639.4106	3693.7551	159.27032	3919.309	3347.791	1000.0	1000.0	439999	2851.0267021656036	6.8372374
441	3431.6704	0.0	3431.6704	3431.6704	3342.1855	247.01797	3720.3455	3007.8726	1000.0	1000.0	440999	2858.727182149887	7.047918
442	3516.953	0.0	3516.953	3516.953	3663.2012	141.05756	3857.2803	3402.6306	1000.0	1000.0	441999	2865.796151161194	6.2347627
443	3890.9316	0.0	3890.9316	3890.9316	3498.6953	246.98474	3775.1914	3045.3113	1000.0	1000.0	442999	2872.2930738925934	5.954961
444	3555.0789	0.0	3555.0789	3555.0789	3743.0598	163.04205	3968.8674	3464.549	1000.0	1000.0	443999	2878.7027831077576	5.8287907
445	3500.83	0.0	3500.83	3500.83	3641.218	205.54854	4045.3655	3317.5293	1000.0	1000.0	444999	2885.1437928676605	6.0735354
446	3119.0579	0.0	3119.0579	3119.0579	3521.259	133.7379	3706.2285	3182.9907	1000.0	1000.0	445999	2892.0113360881805	6.9104667
447	3559.1594	0.0	3559.1594	3559.1594	3650.0247	140.40152	3842.1902	3406.5806	1000.0	1000.0	446999	2899.025311946869	5.78815
448	3659.279	0.0	3659.279	3659.279	3606.7844	199.87064	3822.2842	3255.0903	1000.0	1000.0	447999	2905.3124248981476	6.196425
449	3202.9958	0.0	3202.9958	3202.9958	3475.856	65.33926	3612.657	3407.802	1000.0	1000.0	448999	2911.567394018173	5.993495
450	3509.5686	0.0	3509.5686	3509.5686	3375.4727	47.745186	3459.959	3282.4495	1000.0	1000.0	449999	2917.896767139435	6.529813
451	3507.8484	0.0	3507.8484	3507.8484	3280.0059	246.14746	3565.7576	2657.0244	1000.0	1000.0	450999	2924.1438250541687	6.5406866
452	3533.6387	0.0	3533.6387	3533.6387	3631.2058	92.14865	3777.2937	3490.507	1000.0	1000.0	451999	2930.3310630321503	6.7294865
453	3694.5566	0.0	3694.5566	3694.5566	3545.7134	141.30545	3764.9797	3328.6355	1000.0	1000.0	452999	2936.554481983185	6.4731393
454	3632.1184	0.0	3632.1184	3632.1184	3687.455	72.03833	3802.5637	3550.3213	1000.0	1000.0	453999	2942.773195028305	6.5029745
455	3616.6113	0.0	3616.6113	3616.6113	3331.8296	237.62105	3519.7456	2713.0657	1000.0	1000.0	454999	2949.1967182159424	6.2999754
456	3700.7424	0.0	3700.7424	3700.7424	3628.2578	129.69524	3836.7363	3373.295	1000.0	1000.0	455999	2955.5769028663635	6.7259917
457	3424.9905	0.0	3424.9905	3424.9905	3569.4712	143.94075	3786.3086	3286.0679	1000.0	1000.0	456999	2961.8916420936584	6.431924
458	3333.9802	0.0	3333.9802	3333.9802	3699.5598	129.70477	3811.3318	3345.1733	1000.0	1000.0	457999	2968.2293078899384	6.395632
459	3661.4387	0.0	3661.4387	3661.4387	3655.483	103.34721	3883.561	3490.1995	1000.0	1000.0	458999	2974.6590280532837	5.7683496
460	3867.3154	0.0	3867.3154	3867.3154	3713.0164	183.89417	3984.6965	3384.413	1000.0	1000.0	459999	2981.0932018756866	6.05392
461	3445.748	0.0	3445.748	3445.748	3531.7664	84.38086	3664.514	3394.4475	1000.0	1000.0	460999	2987.451206922531	5.981966
462	3483.7158	0.0	3483.7158	3483.7158	3534.4243	73.9884	3654.6753	3379.3506	1000.0	1000.0	461999	2993.8424260616302	6.1871195
463	3395.444	0.0	3395.444	3395.444	3743.1648	194.52333	4046.9175	3394.8098	1000.0	1000.0	462999	3000.206652879715	6.030706
464	3473.087	0.0	3473.087	3473.087	3629.537	131.23953	3805.8115	3404.535	1000.0	1000.0	463999	3006.573028087616	6.5992646
465	3834.4922	0.0	3834.4922	3834.4922	3814.106	205.80034	4285.27	3568.9993	1000.0	1000.0	464999	3013.0196521282196	6.573998
466	3720.5525	0.0	3720.5525	3720.5525	3644.6235	181.6714	3919.1526	3225.9834	1000.0	1000.0	465999	3019.396649122238	6.3007765
467	3472.1685	0.0	3472.1685	3472.1685	3489.5261	107.18939	3615.4678	3257.058	1000.0	1000.0	466999	3025.6035289764404	7.0308986
468	3536.9138	0.0	3536.9138	3536.9138	3775.7761	159.3357	4028.4336	3524.9783	1000.0	1000.0	467999	3031.8225140571594	6.3703904
469	3784.864	0.0	3784.864	3784.864	3643.0864	202.33003	3855.2017	3186.4736	1000.0	1000.0	468999	3038.0774981975555	6.2679634
470	3563.2795	0.0	3563.2795	3563.2795	3861.8774	66.17517	3976.8699	3742.4775	1000.0	1000.0	469999	3044.401892185211	6.060457
471	3842.0847	0.0	3842.0847	3842.0847	3862.097	164.82315	4097.1577	3542.4802	1000.0	1000.0	470999	3050.6303701400757	6.3998895
472	3811.8115	0.0	3811.8115	3811.8115	3664.9478	69.60255	3773.2385	3494.2798	1000.0	1000.0	471999	3056.835387945175	6.6405916
473	3658.4087	0.0	3658.4087	3658.4087	3587.1543	120.16387	3797.478	3383.0496	1000.0	1000.0	472999	3063.0632450580597	6.481448
474	3400.5469	0.0	3400.5469	3400.5469	3884.0737	153.74173	4154.889	3576.726	1000.0	1000.0	473999	3069.636929988861	6.6062393
475	3675.531	0.0	3675.531	3675.531	3649.0884	181.2732	3963.6306	3387.3096	1000.0	1000.0	474999	3076.1279270648956	6.476967
476	3567.2742	0.0	3567.2742	3567.2742	3666.2388	283.1962	4013.228	3190.6108	1000.0	1000.0	475999	3082.410579919815	6.3050838
477	3535.9734	0.0	3535.9734	3535.9734	3659.489	152.0616	3901.3337	3439.9116	1000.0	1000.0	476999	3088.6947321891785	5.9549847
478	3338.0378	0.0	3338.0378	3338.0378	3336.1145	94.21876	3490.5825	3135.135	1000.0	1000.0	477999	3094.971237182617	6.238608
479	3633.443	0.0	3633.443	3633.443	3752.1294	182.35117	4089.214	3386.634	1000.0	1000.0	478999	3101.2134850025177	6.8041353
480	3488.1704	0.0	3488.1704	3488.1704	2995.6914	207.95299	3280.307	2623.243	1000.0	1000.0	479999	3107.5000760555267	6.650656
481	3728.8875	0.0	3728.8875	3728.8875	3550.5762	136.50543	3756.286	3235.3796	1000.0	1000.0	480999	3113.74072098732	6.9763036
482	3294.0916	0.0	3294.0916	3294.0916	3457.313	108.6471	3616.823	3239.7717	1000.0	1000.0	481999	3119.9520041942596	6.621864
483	3630.9106	0.0	3630.9106	3630.9106	3633.5808	164.42395	3807.8374	3252.8083	1000.0	1000.0	482999	3126.2466371059418	6.555663
484	3716.3018	0.0	3716.3018	3716.3018	3811.0356	179.59982	4141.193	3545.2766	1000.0	1000.0	483999	3132.4526810646057	6.23136
485	3786.5144	0.0	3786.5144	3786.5144	3631.065	206.10136	4005.1328	3374.3135	1000.0	1000.0	484999	3138.8693549633026	6.7980046
486	3843.9524	0.0	3843.9524	3843.9524	3514.1138	117.42902	3677.5222	3357.701	1000.0	1000.0	485999	3145.335429906845	6.8838067
487	3475.4307	0.0	3475.4307	3475.4307	3717.8516	275.68848	4057.4607	3120.9243	1000.0	1000.0	486999	3151.7216398715973	5.9920673
488	3262.2898	0.0	3262.2898	3262.2898	3593.3093	71.98238	3710.427	3479.104	1000.0	1000.0	487999	3158.1128170490265	6.595998
489	3691.5276	0.0	3691.5276	3691.5276	3806.0234	80.98273	3945.904	3692.734	1000.0	1000.0	488999	3164.506185054779	6.683122
490	3757.331	0.0	3757.331	3757.331	3592.065	149.60551	3907.0703	3397.4802	1000.0	1000.0	489999	3170.8904941082	6.215923
491	3547.7385	0.0	3547.7385	3547.7385	3396.5918	295.32742	3899.1782	2970.174	1000.0	1000.0	490999	3177.2399401664734	6.111166
492	3328.315	0.0	3328.315	3328.315	3362.3882	231.56192	3642.4905	2810.4597	1000.0	1000.0	491999	3183.448335170746	6.2621784
493	3215.8352	0.0	3215.8352	3215.8352	3516.9636	103.279045	3649.105	3349.1174	1000.0	1000.0	492999	3189.675353050232	6.71174
494	999.4858	0.0	999.4858	999.4858	3686.7065	173.22963	3974.526	3391.9268	1000.0	1000.0	493999	3196.086650133133	6.2264667
495	4085.7034	0.0	4085.7034	4085.7034	3714.44	209.71114	3964.055	3326.6946	1000.0	1000.0	494999	3202.7099578380585	6.0394697
496	3506.489	0.0	3506.489	3506.489	3601.3914	269.89713	3958.4146	3115.938	1000.0	1000.0	495999	3209.0736351013184	6.206285
497	3853.2551	0.0	3853.2551	3853.2551	3625.1582	171.03738	3853.5498	3282.7632	1000.0	1000.0	496999	3215.330603122711	5.9652734
498	3955.419	0.0	3955.419	3955.419	3806.409	134.83247	4057.884	3543.6853	1000.0	1000.0	497999	3221.521362066269	6.4435663
499	3570.7666	0.0	3570.7666	3570.7666	3448.561	141.8684	3672.8887	3244.8503	1000.0	1000.0	498999	3227.7615220546722	6.0239635
500	3117.492	0.0	3117.492	3117.492	3725.464	188.54303	3958.2524	3266.8354	1000.0	1000.0	499999	3234.033445119858	6.030965
501	3810.8704	0.0	3810.8704	3810.8704	3866.1328	280.15417	4276.206	3243.0579	1000.0	1000.0	500999	3240.295109987259	6.861667
502	3019.278	0.0	3019.278	3019.278	3454.9282	294.14255	3858.6987	2908.1282	1000.0	1000.0	501999	3246.589054107666	6.5184555
503	3389.411	0.0	3389.411	3389.411	3833.2603	216.33403	4175.5405	3562.5603	1000.0	1000.0	502999	3252.7966771125793	6.468819
504	3433.9346	0.0	3433.9346	3433.9346	3777.104	214.2896	4289.663	3488.49	1000.0	1000.0	503999	3259.0202870368958	6.1028166
505	3695.148	0.0	3695.148	3695.148	3848.7102	153.2008	4109.451	3628.2786	1000.0	1000.0	504999	3265.206212043762	6.517415
506	3692.5298	0.0	3692.5298	3692.5298	3698.1367	171.93079	3924.2366	3431.4312	1000.0	1000.0	505999	3271.417032957077	6.48908
507	3886.0225	0.0	3886.0225	3886.0225	3822.077	244.17456	4188.4863	3357.4634	1000.0	1000.0	506999	3277.666892051697	6.7363124
508	3992.2278	0.0	3992.2278	3992.2278	3863.9258	112.96171	4063.5593	3701.0085	1000.0	1000.0	507999	3284.020432949066	6.517524
509	3848.8486	0.0	3848.8486	3848.8486	3882.2266	167.25708	4106.132	3517.527	1000.0	1000.0	508999	3290.277228116989	6.990351
510	3795.3381	0.0	3795.3381	3795.3381	3891.9727	235.96	4168.6665	3455.4485	1000.0	1000.0	509999	3296.5504620075226	6.3630953
511	3919.3188	0.0	3919.3188	3919.3188	3817.8809	184.41374	4134.117	3605.7832	1000.0	1000.0	510999	3302.82053899765	6.5600386
512	3493.81	0.0	3493.81	3493.81	3599.5227	233.69289	3952.0796	3294.8093	1000.0	1000.0	511999	3309.104645252228	6.6994863
513	740.67694	0.0	740.67694	740.67694	3629.0984	126.82129	3831.4558	3339.9172	1000.0	1000.0	512999	3315.488472223282	6.5688133
514	3847.8186	0.0	3847.8186	3847.8186	3793.6284	188.69865	3960.8394	3447.7598	1000.0	1000.0	513999	3321.76345205307	6.723752
515	3662.126	0.0	3662.126	3662.126	3872.725	193.79788	4057.522	3348.608	1000.0	1000.0	514999	3328.1239511966705	6.591275
516	3711.4358	0.0	3711.4358	3711.4358	3451.8345	85.853966	3540.1216	3281.1074	1000.0	1000.0	515999	3334.69899392128	6.5704904
517	3630.8252	0.0	3630.8252	3630.8252	3719.8015	116.65448	3872.9556	3531.8113	1000.0	1000.0	516999	3341.12774515152	6.9433885
518	3747.2202	0.0	3747.2202	3747.2202	3210.7478	229.5239	3438.0503	2647.1362	1000.0	1000.0	517999	3347.590571165085	6.761801
519	3652.576	0.0	3652.576	3652.576	3563.4583	114.43904	3751.2358	3339.0947	1000.0	1000.0	518999	3353.975481033325	6.628285
520	3884.41	0.0	3884.41	3884.41	3373.8647	112.89402	3536.5872	3143.1655	1000.0	1000.0	519999	3360.3582620620728	6.505194
521	3816.457	0.0	3816.457	3816.457	3768.0125	235.36958	4074.5588	3375.2168	1000.0	1000.0	520999	3366.737867116928	6.3919406
522	3578.5632	0.0	3578.5632	3578.5632	3677.478	236.72298	3991.0728	3171.9644	1000.0	1000.0	521999	3373.175963163376	7.2814717
523	3707.5022	0.0	3707.5022	3707.5022	3687.468	147.57114	3896.3162	3402.513	1000.0	1000.0	522999	3379.7104630470276	6.1181545
524	3698.692	0.0	3698.692	3698.692	3674.1296	197.15521	4036.444	3256.6208	1000.0	1000.0	523999	3386.047019004822	6.757956
525	3758.6462	0.0	3758.6462	3758.6462	3839.9517	157.74606	4032.9062	3567.3098	1000.0	1000.0	524999	3392.4425921440125	6.282602
526	3548.2393	0.0	3548.2393	3548.2393	3785.8157	175.91718	4021.8855	3455.5374	1000.0	1000.0	525999	3398.7246882915497	6.868379
527	3961.098	0.0	3961.098	3961.098	3771.0425	68.19464	3874.5908	3630.483	1000.0	1000.0	526999	3404.9215700626373	6.2280574
528	3825.3098	0.0	3825.3098	3825.3098	3738.5403	130.61053	3892.6626	3489.5986	1000.0	1000.0	527999	3411.5536608695984	7.1298985
529	3589.518	0.0	3589.518	3589.518	3506.3894	173.69824	3737.793	3186.1558	1000.0	1000.0	528999	3418.022777080536	6.7802424
530	3930.7432	0.0	3930.7432	3930.7432	3859.282	143.36763	4107.473	3700.8767	1000.0	1000.0	529999	3424.336884021759	6.6364803
531	3634.6135	0.0	3634.6135	3634.6135	3566.694	133.31845	3800.4993	3316.3489	1000.0	1000.0	530999	3430.584084033966	7.0541806
532	3696.4167	0.0	3696.4167	3696.4167	3857.8032	243.56143	4401.8525	3421.5176	1000.0	1000.0	531999	3436.8374741077423	6.7245917
533	3591.532	0.0	3591.532	3591.532	3772.3425	90.18873	3988.9453	3625.0657	1000.0	1000.0	532999	3443.0993690490723	6.6073947
534	3999.6934	0.0	3999.6934	3999.6934	3736.0813	167.25807	3929.9626	3370.0645	1000.0	1000.0	533999	3449.344698190689	6.73365
535	3738.3184	0.0	3738.3184	3738.3184	3929.4934	153.25214	4184.4263	3662.8027	1000.0	1000.0	534999	3455.527941942215	6.649118
536	4091.498	0.0	4091.498	4091.498	3976.1968	112.65828	4222.9766	3804.0955	1000.0	1000.0	535999	3461.7088441848755	6.9160275
537	4049.3704	0.0	4049.3704	4049.3704	3678.1165	101.24598	3816.2717	3486.2363	1000.0	1000.0	536999	3467.9838321208954	6.5705295
538	3845.6536	0.0	3845.6536	3845.6536	4025.03	90.787926	4111.022	3782.0898	1000.0	1000.0	537999	3474.263622045517	5.681325
539	4024.827	0.0	4024.827	4024.827	3907.871	118.86009	4230.551	3806.3914	1000.0	1000.0	538999	3480.5452439785004	5.7885256
540	4053.469	0.0	4053.469	4053.469	3764.5867	201.91887	3963.4053	3202.1018	1000.0	1000.0	539999	3486.797637939453	6.15643
541	3666.3777	0.0	3666.3777	3666.3777	3578.662	820.31775	4094.309	1234.3997	1000.0	1000.0	540999	3492.9851500988007	6.2119164
542	3827.4387	0.0	3827.4387	3827.4387	3849.3872	152.40672	4044.2917	3550.4321	1000.0	1000.0	541999	3499.342349052429	7.366372
543	3774.9287	0.0	3774.9287	3774.9287	3855.6948	140.66837	4069.1484	3611.0205	1000.0	1000.0	542999	3505.843045949936	6.4851727
544	3620.4507	0.0	3620.4507	3620.4507	4138.259	179.5642	4381.228	3792.6182	1000.0	1000.0	543999	3512.3794639110565	6.6166124
545	3682.4204	0.0	3682.4204	3682.4204	3797.33	142.18793	3967.3252	3543.3782	1000.0	1000.0	544999	3518.7659661769867	5.87719
546	4054.5598	0.0	4054.5598	4054.5598	4049.9485	131.78693	4210.2295	3830.9644	1000.0	1000.0	545999	3525.158581972122	6.465305
547	4035.1133	0.0	4035.1133	4035.1133	3625.8542	129.16737	3894.637	3461.787	1000.0	1000.0	546999	3531.54217505455	6.472493
548	4107.326	0.0	4107.326	4107.326	4227.806	154.4665	4455.111	3991.8726	1000.0	1000.0	547999	3538.012053966522	6.7274046
549	3983.802	0.0	3983.802	3983.802	3955.371	120.79737	4156.5327	3748.488	1000.0	1000.0	548999	3544.502079963684	6.7320247
550	3847.5742	0.0	3847.5742	3847.5742	3885.7722	81.988815	4040.664	3741.9143	1000.0	1000.0	549999	3550.9457511901855	6.862676
551	3828.921	0.0	3828.921	3828.921	3865.2708	150.76112	4151.5435	3593.4333	1000.0	1000.0	550999	3557.464147090912	6.7485967
552	3503.2239	0.0	3503.2239	3503.2239	3896.516	147.68745	4062.2036	3511.7046	1000.0	1000.0	551999	3563.8979411125183	6.9323173
553	3726.8015	0.0	3726.8015	3726.8015	3978.2358	165.21869	4239.546	3723.96	1000.0	1000.0	552999	3570.386281967163	6.895571
554	3873.012	0.0	3873.012	3873.012	4021.3933	138.61328	4301.616	3884.6323	1000.0	1000.0	553999	3576.9420750141144	7.417164
555	3428.9702	0.0	3428.9702	3428.9702	3686.7676	103.92203	3897.5251	3585.2024	1000.0	1000.0	554999	3583.26620221138	7.306399
556	3725.5078	0.0	3725.5078	3725.5078	4117.7466	101.2756	4215.5894	3898.8506	1000.0	1000.0	555999	3589.4633841514587	6.8527956
557	3737.9868	0.0	3737.9868	3737.9868	3849.5952	106.24082	4000.179	3592.4175	1000.0	1000.0	556999	3595.9504692554474	7.3064423
558	4245.994	0.0	4245.994	4245.994	3700.4348	120.50763	3882.7158	3496.971	1000.0	1000.0	557999	3602.3407430648804	6.5653224
559	3970.975	0.0	3970.975	3970.975	4032.9165	180.07439	4303.8765	3656.4707	1000.0	1000.0	558999	3608.74228310585	6.1408186
560	3828.191	0.0	3828.191	3828.191	3959.1372	76.96003	4070.3123	3847.8335	1000.0	1000.0	559999	3614.9683709144592	6.616307
561	3690.6936	0.0	3690.6936	3690.6936	4144.402	172.34276	4338.457	3840.3306	1000.0	1000.0	560999	3621.165339231491	5.956081
562	3944.7744	0.0	3944.7744	3944.7744	3862.8372	218.60983	4115.335	3489.9478	1000.0	1000.0	561999	3627.37531709671	6.7542734
563	4029.202	0.0	4029.202	4029.202	4111.5894	127.798325	4290.6006	3918.1418	1000.0	1000.0	562999	3633.8026189804077	6.3290234
564	4043.8784	0.0	4043.8784	4043.8784	4054.8906	175.13704	4316.9473	3769.617	1000.0	1000.0	563999	3640.0285120010376	6.7143135
