Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Time	Loss
195	1923.0928	0.0	1923.0928	1923.0928	1843.7585	106.963844	2031.281	1712.2617	1000.0	1000.0	194999	1211.1408958435059	3.0913053
196	1586.2056	0.0	1586.2056	1586.2056	1647.9489	311.94058	2090.404	1157.101	1000.0	1000.0	195999	1217.463800907135	3.3070781
197	1811.0106	0.0	1811.0106	1811.0106	1524.6569	553.6781	1915.4768	296.42178	1000.0	1000.0	196999	1223.7283539772034	3.210645
198	1784.585	0.0	1784.585	1784.585	1911.7172	135.72975	2110.8484	1711.3083	1000.0	1000.0	197999	1230.0141990184784	3.3227317
199	1963.9432	0.0	1963.9432	1963.9432	1475.0096	116.56307	1658.369	1321.0121	1000.0	1000.0	198999	1236.2666130065918	3.6164117
200	1985.8545	0.0	1985.8545	1985.8545	1630.4296	270.96597	1844.4111	841.31	1000.0	1000.0	199999	1242.557823896408	3.4330797
201	1832.3152	0.0	1832.3152	1832.3152	1804.3656	106.23686	1922.6147	1556.6472	1000.0	1000.0	200999	1248.8437039852142	3.5087638
202	1585.1033	0.0	1585.1033	1585.1033	1754.8041	81.534035	1952.3324	1626.4476	1000.0	1000.0	201999	1255.0947868824005	3.5454116
203	1384.4191	0.0	1384.4191	1384.4191	1600.394	406.83017	1981.2324	453.2443	1000.0	1000.0	202999	1261.3897309303284	3.1949291
204	1569.771	0.0	1569.771	1569.771	1480.1461	610.02246	2005.9355	-287.5091	1000.0	1000.0	203999	1267.7002940177917	3.2462192
205	1895.6038	0.0	1895.6038	1895.6038	1510.7537	299.0636	1835.3807	840.0266	1000.0	1000.0	204999	1273.9797689914703	3.746454
206	1907.8921	0.0	1907.8921	1907.8921	1802.1285	58.38843	1902.8824	1729.3652	1000.0	1000.0	205999	1280.3124079704285	3.5675063
207	1900.6387	0.0	1900.6387	1900.6387	1894.224	178.37949	2185.619	1549.8826	1000.0	1000.0	206999	1286.6010599136353	3.5124009
208	1972.9907	0.0	1972.9907	1972.9907	1773.5046	102.13607	1936.5511	1584.5448	1000.0	1000.0	207999	1292.8441689014435	3.5479634
209	1982.192	0.0	1982.192	1982.192	1945.8445	174.12337	2163.8008	1468.559	1000.0	1000.0	208999	1299.0977280139923	3.6930377
210	1965.6982	0.0	1965.6982	1965.6982	1582.8767	532.9681	1900.6168	77.80847	1000.0	1000.0	209999	1305.3823111057281	3.561438
211	1827.4089	0.0	1827.4089	1827.4089	1814.4359	350.04636	2140.1948	1015.4153	1000.0	1000.0	210999	1311.6728298664093	3.7158403
212	1073.5184	0.0	1073.5184	1073.5184	1658.7881	423.82593	2074.537	786.43713	1000.0	1000.0	211999	1317.964838027954	3.7175639
213	1421.5098	0.0	1421.5098	1421.5098	1587.019	420.235	2190.1333	641.52844	1000.0	1000.0	212999	1324.226301908493	3.563246
214	2020.9954	0.0	2020.9954	2020.9954	1597.741	376.96097	2029.4716	987.7574	1000.0	1000.0	213999	1330.5004379749298	3.5556116
215	296.537	0.0	296.537	296.537	1805.5183	96.9691	1922.1097	1633.7719	1000.0	1000.0	214999	1336.8179590702057	3.9548388
216	1816.5557	0.0	1816.5557	1816.5557	1853.1547	75.623566	1947.2334	1745.3694	1000.0	1000.0	215999	1343.075236082077	3.7015371
217	1741.9397	0.0	1741.9397	1741.9397	1413.6953	634.0695	2026.8822	232.0423	1000.0	1000.0	216999	1349.3481159210205	3.817108
218	1943.5704	0.0	1943.5704	1943.5704	1832.4768	124.46053	1989.1564	1606.231	1000.0	1000.0	217999	1355.6275579929352	3.5662615
219	1861.4539	0.0	1861.4539	1861.4539	1809.4915	104.60511	1932.9415	1641.3373	1000.0	1000.0	218999	1361.857558965683	3.657244
220	1763.8959	0.0	1763.8959	1763.8959	1522.8607	793.65234	2146.0217	-535.06506	1000.0	1000.0	219999	1368.1220710277557	3.7605736
221	1988.8262	0.0	1988.8262	1988.8262	1818.8906	264.12073	2045.0864	1238.6964	1000.0	1000.0	220999	1374.4266788959503	3.8730626
222	2014.4695	0.0	2014.4695	2014.4695	1735.1644	467.19214	2094.8257	378.1973	1000.0	1000.0	221999	1380.6716508865356	3.9756982
223	1780.5636	0.0	1780.5636	1780.5636	1781.5573	152.51482	1940.824	1469.6168	1000.0	1000.0	222999	1386.9290759563446	3.561522
224	1409.9386	0.0	1409.9386	1409.9386	1687.3904	409.23605	2065.5896	733.5765	1000.0	1000.0	223999	1393.192929983139	3.7772899
225	1807.7998	0.0	1807.7998	1807.7998	1471.2555	764.5765	2206.687	94.21789	1000.0	1000.0	224999	1399.474692106247	3.7423096
226	1910.7902	0.0	1910.7902	1910.7902	1808.888	184.54285	2027.9618	1371.1964	1000.0	1000.0	225999	1405.771271944046	3.801484
227	2069.6873	0.0	2069.6873	2069.6873	1547.7465	719.853	2124.0203	118.60031	1000.0	1000.0	226999	1412.073403120041	3.7562613
228	1988.733	0.0	1988.733	1988.733	1369.6682	771.46185	2081.45	-139.17735	1000.0	1000.0	227999	1418.3865609169006	3.7304785
229	1502.2562	0.0	1502.2562	1502.2562	1888.1316	110.617805	2021.1097	1664.265	1000.0	1000.0	228999	1424.6551978588104	3.7014403
230	439.28412	0.0	439.28412	439.28412	1910.9547	127.80737	2147.289	1670.2292	1000.0	1000.0	229999	1430.953253030777	3.715187
231	1660.4283	0.0	1660.4283	1660.4283	1802.7611	396.71902	2030.4348	621.5912	1000.0	1000.0	230999	1437.2249920368195	3.559105
232	1971.79	0.0	1971.79	1971.79	1808.0388	477.14377	2106.3252	390.43665	1000.0	1000.0	231999	1443.5222489833832	3.8668287
233	2039.2397	0.0	2039.2397	2039.2397	2000.822	123.713745	2218.0837	1840.9897	1000.0	1000.0	232999	1449.7873058319092	3.579679
234	2115.1326	0.0	2115.1326	2115.1326	1937.0979	156.19283	2146.2146	1610.1051	1000.0	1000.0	233999	1456.0506899356842	3.8088768
235	1831.3594	0.0	1831.3594	1831.3594	1787.4629	554.1422	2206.2551	229.057	1000.0	1000.0	234999	1462.3102707862854	3.8563874
236	2041.3785	0.0	2041.3785	2041.3785	2064.819	213.80377	2370.5571	1604.9191	1000.0	1000.0	235999	1468.5624318122864	4.120949
237	1840.0813	0.0	1840.0813	1840.0813	1792.2211	315.46024	2164.6843	929.19885	1000.0	1000.0	236999	1474.848671913147	3.6913674
238	1962.7598	0.0	1962.7598	1962.7598	1905.5846	263.77048	2157.2969	1202.187	1000.0	1000.0	237999	1481.1418170928955	3.936987
239	1804.2235	0.0	1804.2235	1804.2235	1714.5762	366.6584	1962.184	655.55817	1000.0	1000.0	238999	1487.4387681484222	4.1921163
240	1969.591	0.0	1969.591	1969.591	1695.1484	434.1002	2133.1626	837.0668	1000.0	1000.0	239999	1493.7144920825958	3.9645708
241	1966.0271	0.0	1966.0271	1966.0271	1770.7571	345.71222	2073.672	848.40094	1000.0	1000.0	240999	1499.975172996521	4.089293
242	1877.1884	0.0	1877.1884	1877.1884	1918.1351	99.57751	2025.1648	1685.1425	1000.0	1000.0	241999	1506.258094072342	3.744182
243	1956.5743	0.0	1956.5743	1956.5743	1536.9128	792.2666	2209.2458	-207.52597	1000.0	1000.0	242999	1512.5409309864044	3.7420435
244	1629.833	0.0	1629.833	1629.833	1802.281	591.14014	2205.67	78.91426	1000.0	1000.0	243999	1518.871031999588	3.6239223
245	1988.6624	0.0	1988.6624	1988.6624	1826.2227	162.25832	2116.8408	1557.353	1000.0	1000.0	244999	1525.1173911094666	3.9283004
246	1952.1813	0.0	1952.1813	1952.1813	1984.223	196.75696	2249.8838	1586.1882	1000.0	1000.0	245999	1531.4031710624695	4.0051756
247	1911.2802	0.0	1911.2802	1911.2802	2013.05	92.04308	2132.708	1805.6257	1000.0	1000.0	246999	1537.6943237781525	3.6701212
248	2137.641	0.0	2137.641	2137.641	1842.4141	665.61255	2246.8792	-101.01707	1000.0	1000.0	247999	1543.9244410991669	4.0275383
249	1415.1962	0.0	1415.1962	1415.1962	1755.6979	822.51526	2187.6897	-691.8676	1000.0	1000.0	248999	1550.1846377849579	4.3440666
250	1911.1294	0.0	1911.1294	1911.1294	1820.0566	712.0804	2351.75	-145.9419	1000.0	1000.0	249999	1556.4618411064148	4.4094357
251	2282.8694	0.0	2282.8694	2282.8694	2041.9778	221.64856	2301.616	1631.8656	1000.0	1000.0	250999	1562.8245658874512	4.19983
252	2097.856	0.0	2097.856	2097.856	2110.7217	160.30307	2340.1846	1838.056	1000.0	1000.0	251999	1569.1341228485107	4.361335
253	2093.5068	0.0	2093.5068	2093.5068	2108.6035	110.112144	2335.239	1965.4246	1000.0	1000.0	252999	1575.4091629981995	3.9120748
254	2395.594	0.0	2395.594	2395.594	1773.3578	605.09106	2193.0635	11.389558	1000.0	1000.0	253999	1582.3444981575012	3.860721
255	1757.7632	0.0	1757.7632	1757.7632	2088.0269	149.31276	2337.4158	1834.8727	1000.0	1000.0	254999	1588.5781738758087	3.7819335
256	2220.157	0.0	2220.157	2220.157	2001.6696	203.83179	2220.5857	1555.4547	1000.0	1000.0	255999	1594.8514149188995	3.8389761
257	2142.2	0.0	2142.2	2142.2	1835.2366	542.96027	2381.6633	471.02448	1000.0	1000.0	256999	1601.1750218868256	4.469801
258	2010.7789	0.0	2010.7789	2010.7789	1799.2373	472.08344	2382.3816	1099.4902	1000.0	1000.0	257999	1607.502128124237	3.91335
259	2180.1694	0.0	2180.1694	2180.1694	2105.8367	579.39233	2500.8708	396.37582	1000.0	1000.0	258999	1613.7556970119476	4.044608
260	2136.3333	0.0	2136.3333	2136.3333	2207.8386	127.191124	2386.98	1989.132	1000.0	1000.0	259999	1620.0229070186615	4.0864425
261	2117.9155	0.0	2117.9155	2117.9155	2237.2178	101.175476	2412.1162	2081.1562	1000.0	1000.0	260999	1626.2868828773499	4.333174
262	2130.8044	0.0	2130.8044	2130.8044	1997.9504	224.58128	2317.55	1670.3007	1000.0	1000.0	261999	1632.5794742107391	4.43663
263	2074.2615	0.0	2074.2615	2074.2615	2020.816	486.81042	2461.0935	620.3377	1000.0	1000.0	262999	1638.8425529003143	4.2336283
264	1924.7827	0.0	1924.7827	1924.7827	2078.5781	467.83408	2451.7485	751.8915	1000.0	1000.0	263999	1645.1057450771332	4.655032
265	2220.62	0.0	2220.62	2220.62	2020.6176	55.514236	2135.9417	1917.3531	1000.0	1000.0	264999	1651.3773329257965	4.5243545
266	837.85986	0.0	837.85986	837.85986	2264.0344	98.01454	2362.7805	2032.4229	1000.0	1000.0	265999	1657.633143901825	4.4871163
267	1960.2174	0.0	1960.2174	1960.2174	2110.0952	580.41296	2459.4636	398.20474	1000.0	1000.0	266999	1664.0148000717163	4.809293
268	2295.934	0.0	2295.934	2295.934	2306.9878	114.24874	2463.3486	2093.284	1000.0	1000.0	267999	1670.4679248332977	4.2623973
269	2513.6252	0.0	2513.6252	2513.6252	2117.0806	181.09932	2325.3455	1736.0067	1000.0	1000.0	268999	1676.7550489902496	4.353205
270	1872.4376	0.0	1872.4376	1872.4376	2146.2366	149.93205	2320.8552	1818.3214	1000.0	1000.0	269999	1683.0305819511414	4.2891564
271	2143.9688	0.0	2143.9688	2143.9688	2096.266	158.84967	2343.932	1766.3486	1000.0	1000.0	270999	1689.3759229183197	4.580304
272	2328.4966	0.0	2328.4966	2328.4966	2301.9915	255.66347	2601.2324	1811.5912	1000.0	1000.0	271999	1695.7084488868713	4.3854656
273	2257.2012	0.0	2257.2012	2257.2012	2017.8451	333.83752	2403.5122	1376.7017	1000.0	1000.0	272999	1701.9383170604706	4.53976
274	2321.4995	0.0	2321.4995	2321.4995	2161.9773	261.81793	2439.5366	1537.4117	1000.0	1000.0	273999	1708.2455170154572	4.245115
275	2568.4211	0.0	2568.4211	2568.4211	2175.3745	92.78132	2390.6277	2057.958	1000.0	1000.0	274999	1714.5174849033356	4.9406414
276	2402.213	0.0	2402.213	2402.213	2211.8276	88.17631	2421.6597	2080.1614	1000.0	1000.0	275999	1720.7982671260834	4.7772512
277	-844.14777	0.0	-844.14777	-844.14777	2010.8352	574.217	2375.88	403.3439	1000.0	1000.0	276999	1727.1373360157013	4.9285955
278	1805.4832	0.0	1805.4832	1805.4832	2275.937	151.53775	2419.5137	1888.7678	1000.0	1000.0	277999	1733.4709417819977	4.607199
279	2353.7073	0.0	2353.7073	2353.7073	2147.1628	117.50994	2364.8757	1955.7711	1000.0	1000.0	278999	1739.7158629894257	4.313421
280	2052.5615	0.0	2052.5615	2052.5615	2231.7292	159.06442	2511.1167	2074.8938	1000.0	1000.0	279999	1746.0319330692291	4.2179003
281	2199.7095	0.0	2199.7095	2199.7095	2143.5332	206.79343	2569.5615	1891.2426	1000.0	1000.0	280999	1752.3321249485016	4.192793
282	2099.4277	0.0	2099.4277	2099.4277	2165.6997	148.30687	2368.5186	1819.1273	1000.0	1000.0	281999	1758.6871910095215	4.3177934
283	2226.0996	0.0	2226.0996	2226.0996	2231.4426	146.61446	2439.4502	1962.0404	1000.0	1000.0	282999	1764.9643681049347	4.173307
284	1788.9276	0.0	1788.9276	1788.9276	1928.4941	379.78964	2537.9233	1125.8857	1000.0	1000.0	283999	1771.2349638938904	4.7482586
285	2394.2927	0.0	2394.2927	2394.2927	2452.6157	112.65115	2642.9902	2245.6843	1000.0	1000.0	284999	1777.524437904358	4.599223
286	2161.7446	0.0	2161.7446	2161.7446	2183.0151	510.91077	2672.4077	751.94415	1000.0	1000.0	285999	1783.7921299934387	4.360495
287	1919.1399	0.0	1919.1399	1919.1399	2272.6167	103.87368	2388.2434	2048.8987	1000.0	1000.0	286999	1790.107804775238	4.4638877
288	2417.2285	0.0	2417.2285	2417.2285	2063.0867	910.948	2481.53	-655.32935	1000.0	1000.0	287999	1796.4061999320984	4.382167
289	2478.4395	0.0	2478.4395	2478.4395	2198.7593	243.45876	2566.186	1776.4867	1000.0	1000.0	288999	1802.7133028507233	4.5883417
290	1870.3771	0.0	1870.3771	1870.3771	2147.4607	140.87804	2414.899	1932.951	1000.0	1000.0	289999	1809.0344779491425	4.6271005
291	2370.7375	0.0	2370.7375	2370.7375	2297.7249	240.56041	2710.57	1935.4929	1000.0	1000.0	290999	1815.2845528125763	4.5140886
292	2330.4578	0.0	2330.4578	2330.4578	2290.7388	82.01654	2466.0276	2174.8022	1000.0	1000.0	291999	1821.5963850021362	4.9266143
293	2280.6719	0.0	2280.6719	2280.6719	2183.8042	206.4155	2437.093	1744.9618	1000.0	1000.0	292999	1827.8895931243896	4.8061337
294	2246.946	0.0	2246.946	2246.946	2279.056	538.56915	2639.4944	756.3888	1000.0	1000.0	293999	1834.14817404747	4.5039015
295	2441.982	0.0	2441.982	2441.982	2279.6829	121.73593	2411.3052	2061.4934	1000.0	1000.0	294999	1840.4029622077942	4.6679196
296	2092.7937	0.0	2092.7937	2092.7937	2248.233	123.11808	2416.0417	2018.1793	1000.0	1000.0	295999	1846.6992890834808	4.7128644
297	2473.7468	0.0	2473.7468	2473.7468	2273.773	286.19757	2487.6038	1500.9844	1000.0	1000.0	296999	1853.0099020004272	4.4824696
298	2060.36	0.0	2060.36	2060.36	2314.1343	153.10626	2599.957	2057.282	1000.0	1000.0	297999	1859.30450797081	5.2523446
299	2264.3289	0.0	2264.3289	2264.3289	2202.223	68.21872	2291.6946	2051.9407	1000.0	1000.0	298999	1865.5821118354797	5.0645256
300	2433.923	0.0	2433.923	2433.923	2205.4512	237.57323	2472.1902	1764.5734	1000.0	1000.0	299999	1871.8955550193787	4.483204
301	2442.2185	0.0	2442.2185	2442.2185	2155.731	233.21782	2436.9912	1711.1017	1000.0	1000.0	300999	1878.1936709880829	4.9267683
302	2283.3047	0.0	2283.3047	2283.3047	2120.647	117.75337	2341.207	1952.3511	1000.0	1000.0	301999	1884.513158082962	4.945905
303	2163.4546	0.0	2163.4546	2163.4546	2228.3306	134.66782	2411.582	1992.2756	1000.0	1000.0	302999	1890.7696659564972	4.4606137
304	2363.0623	0.0	2363.0623	2363.0623	2254.7373	185.30824	2515.9421	1882.8628	1000.0	1000.0	303999	1897.0901899337769	4.5939097
305	2345.0999	0.0	2345.0999	2345.0999	2170.0503	105.857666	2313.599	1902.8385	1000.0	1000.0	304999	1903.3864250183105	4.692094
306	2394.2092	0.0	2394.2092	2394.2092	2347.3972	113.137375	2531.8928	2070.7507	1000.0	1000.0	305999	1909.6858699321747	4.9580483
307	2441.2695	0.0	2441.2695	2441.2695	2403.8054	94.24395	2539.7764	2235.0854	1000.0	1000.0	306999	1915.961226940155	4.9146366
308	2490.3145	0.0	2490.3145	2490.3145	2333.5845	102.657875	2462.679	2147.6921	1000.0	1000.0	307999	1922.2275581359863	4.8631153
309	2566.6724	0.0	2566.6724	2566.6724	2291.298	622.0944	2668.6892	459.79724	1000.0	1000.0	308999	1928.5458521842957	5.169994
310	2102.8293	0.0	2102.8293	2102.8293	2363.121	170.46738	2625.9395	2086.193	1000.0	1000.0	309999	1934.8431961536407	4.6724553
311	2346.995	0.0	2346.995	2346.995	2229.5723	284.93243	2599.4626	1565.2347	1000.0	1000.0	310999	1941.1509280204773	4.9724293
312	2352.467	0.0	2352.467	2352.467	2214.4849	181.65302	2432.5552	1801.8009	1000.0	1000.0	311999	1947.4583888053894	4.7646127
313	2502.7297	0.0	2502.7297	2502.7297	2417.709	103.41618	2567.5022	2249.244	1000.0	1000.0	312999	1953.7350919246674	4.333679
314	2213.8975	0.0	2213.8975	2213.8975	2066.3472	679.51404	2640.6921	206.36531	1000.0	1000.0	313999	1959.9931108951569	4.572351
315	2217.3928	0.0	2217.3928	2217.3928	2323.4487	74.96443	2436.7144	2219.8452	1000.0	1000.0	314999	1966.334439754486	4.788683
316	2360.5095	0.0	2360.5095	2360.5095	2480.7488	151.33678	2628.2285	2098.4028	1000.0	1000.0	315999	1972.6350569725037	4.6068583
317	1832.0249	0.0	1832.0249	1832.0249	2419.4727	212.41647	2742.4014	2185.1206	1000.0	1000.0	316999	1978.9757690429688	5.261037
318	2689.3384	0.0	2689.3384	2689.3384	2228.336	256.97232	2433.844	1661.0541	1000.0	1000.0	317999	1985.2540810108185	4.64943
319	2460.6333	0.0	2460.6333	2460.6333	2342.505	119.67438	2536.6482	2132.003	1000.0	1000.0	318999	1991.5748889446259	4.7036066
320	2637.488	0.0	2637.488	2637.488	2382.6597	279.08755	2799.8389	1885.6254	1000.0	1000.0	319999	1997.8816440105438	4.9466143
321	2340.8354	0.0	2340.8354	2340.8354	2463.877	201.01941	2702.4177	2070.4973	1000.0	1000.0	320999	2004.197457075119	4.893331
322	2561.674	0.0	2561.674	2561.674	2452.9924	111.827736	2679.4148	2284.644	1000.0	1000.0	321999	2010.5041980743408	4.9395847
323	2424.5962	0.0	2424.5962	2424.5962	2465.491	153.74686	2780.706	2153.1943	1000.0	1000.0	322999	2016.7928569316864	4.8374805
324	2536.2864	0.0	2536.2864	2536.2864	2345.1357	811.8932	2798.6282	-52.19875	1000.0	1000.0	323999	2023.1033298969269	4.541362
325	2491.318	0.0	2491.318	2491.318	2158.094	697.9063	2737.1167	202.43951	1000.0	1000.0	324999	2029.392895936966	4.9617596
326	2463.577	0.0	2463.577	2463.577	2057.0808	168.92078	2353.5005	1680.6592	1000.0	1000.0	325999	2035.6581518650055	5.0819387
327	1882.7067	0.0	1882.7067	1882.7067	2345.9988	206.27715	2633.8325	2021.6028	1000.0	1000.0	326999	2041.9973738193512	4.8640575
328	2094.1086	0.0	2094.1086	2094.1086	2557.1	231.54344	2822.5908	2199.8574	1000.0	1000.0	327999	2048.349146127701	4.664382
329	2015.6799	0.0	2015.6799	2015.6799	2334.057	182.26811	2495.138	1864.4827	1000.0	1000.0	328999	2054.6264350414276	5.188087
330	2124.8235	0.0	2124.8235	2124.8235	2449.1252	191.34639	2726.2925	2099.752	1000.0	1000.0	329999	2060.9320890903473	4.9189754
331	2514.144	0.0	2514.144	2514.144	2546.1118	200.26837	2793.1418	2123.0117	1000.0	1000.0	330999	2067.194365978241	4.762266
332	2611.299	0.0	2611.299	2611.299	2417.1338	124.96407	2566.3506	2126.192	1000.0	1000.0	331999	2073.5381820201874	5.1028776
333	2659.0444	0.0	2659.0444	2659.0444	2407.0725	120.94411	2583.967	2152.7163	1000.0	1000.0	332999	2079.7886230945587	5.138656
334	2275.8787	0.0	2275.8787	2275.8787	2535.342	115.42065	2685.01	2257.6882	1000.0	1000.0	333999	2086.057886838913	5.4969616
335	2668.6465	0.0	2668.6465	2668.6465	2464.6133	166.9279	2728.5999	2202.713	1000.0	1000.0	334999	2092.3469140529633	5.688123
336	2505.104	0.0	2505.104	2505.104	2578.3784	104.02654	2693.304	2348.637	1000.0	1000.0	335999	2098.6785850524902	5.005073
337	2113.9502	0.0	2113.9502	2113.9502	2528.9243	116.9696	2754.0051	2316.496	1000.0	1000.0	336999	2104.9889278411865	5.268864
338	2704.3755	0.0	2704.3755	2704.3755	2635.857	155.41312	2870.2842	2268.5767	1000.0	1000.0	337999	2111.2833409309387	4.85037
339	2818.8728	0.0	2818.8728	2818.8728	2570.8647	122.226295	2759.3806	2374.797	1000.0	1000.0	338999	2117.5577278137207	5.1720657
340	2644.534	0.0	2644.534	2644.534	2560.0508	120.669106	2707.6648	2331.9524	1000.0	1000.0	339999	2123.8419811725616	4.817475
341	2436.6528	0.0	2436.6528	2436.6528	2520.2112	110.417015	2715.5815	2345.1	1000.0	1000.0	340999	2130.090754032135	5.153518
342	225.27399	0.0	225.27399	225.27399	2550.1372	163.83354	2706.2288	2246.4675	1000.0	1000.0	341999	2136.3802437782288	5.007038
343	2621.9717	0.0	2621.9717	2621.9717	2433.727	143.84613	2693.989	2214.0017	1000.0	1000.0	342999	2142.6590580940247	4.942613
344	2545.4277	0.0	2545.4277	2545.4277	2275.8994	599.4745	2739.27	557.13086	1000.0	1000.0	343999	2148.967934846878	4.884008
345	2351.3242	0.0	2351.3242	2351.3242	2602.8599	134.49796	2780.0278	2368.0906	1000.0	1000.0	344999	2155.247972011566	4.6482754
346	2616.5708	0.0	2616.5708	2616.5708	2616.7927	106.99979	2749.462	2427.1157	1000.0	1000.0	345999	2161.5395889282227	4.838
347	2568.938	0.0	2568.938	2568.938	2535.0747	165.21625	2731.174	2247.8257	1000.0	1000.0	346999	2167.877599954605	4.858666
348	2467.5984	0.0	2467.5984	2467.5984	2586.9475	176.109	2795.6194	2199.0144	1000.0	1000.0	347999	2174.182485818863	4.7919707
349	2551.5344	0.0	2551.5344	2551.5344	2479.5403	256.0673	2825.6985	2047.2501	1000.0	1000.0	348999	2180.8106610774994	4.925836
350	2703.4702	0.0	2703.4702	2703.4702	2620.4595	125.0715	2770.7312	2312.376	1000.0	1000.0	349999	2187.1739387512207	4.792452
351	2877.1719	0.0	2877.1719	2877.1719	2683.2908	154.48146	2918.4495	2282.2332	1000.0	1000.0	350999	2193.443251848221	4.9971533
352	2609.0007	0.0	2609.0007	2609.0007	2399.87	152.4611	2759.7283	2194.4521	1000.0	1000.0	351999	2199.76593708992	5.3538866
353	2753.5454	0.0	2753.5454	2753.5454	2657.3464	145.69379	2911.3167	2363.6577	1000.0	1000.0	352999	2206.0506160259247	5.0265584
354	2315.9167	0.0	2315.9167	2315.9167	2659.5142	126.97089	2814.4646	2442.393	1000.0	1000.0	353999	2212.3259727954865	5.2041655
355	2656.3691	0.0	2656.3691	2656.3691	2547.9377	111.12301	2673.6938	2340.349	1000.0	1000.0	354999	2218.6080820560455	4.972251
356	2807.1848	0.0	2807.1848	2807.1848	2655.4927	243.51949	2892.9553	2016.4591	1000.0	1000.0	355999	2224.903081893921	4.8930607
357	2644.9995	0.0	2644.9995	2644.9995	2550.1047	187.00023	2826.6216	2135.834	1000.0	1000.0	356999	2231.2357490062714	4.9096813
358	2782.5608	0.0	2782.5608	2782.5608	2675.788	159.57198	2855.0007	2331.9087	1000.0	1000.0	357999	2237.5190477371216	4.9782023
359	2690.802	0.0	2690.802	2690.802	2728.3455	88.94135	2930.4373	2604.2825	1000.0	1000.0	358999	2243.805095911026	5.338539
360	2948.8286	0.0	2948.8286	2948.8286	2842.9136	79.97104	2966.8032	2707.8574	1000.0	1000.0	359999	2250.2095668315887	5.070395
361	2515.282	0.0	2515.282	2515.282	2684.9204	129.6046	2798.516	2321.7947	1000.0	1000.0	360999	2256.5180280208588	4.8203897
362	2779.46	0.0	2779.46	2779.46	2576.026	107.96511	2761.2534	2427.0764	1000.0	1000.0	361999	2262.8901019096375	4.9691434
363	2773.2085	0.0	2773.2085	2773.2085	2854.1917	179.6187	3136.8745	2493.709	1000.0	1000.0	362999	2269.2062981128693	5.364167
364	2821.492	0.0	2821.492	2821.492	2654.7153	157.3492	2804.063	2274.4644	1000.0	1000.0	363999	2275.509729862213	5.1126523
365	2897.8896	0.0	2897.8896	2897.8896	2681.7512	86.270805	2810.1296	2531.7634	1000.0	1000.0	364999	2281.837203979492	5.2329893
366	2728.0205	0.0	2728.0205	2728.0205	2447.8608	1043.489	2970.8733	-667.9058	1000.0	1000.0	365999	2288.250249862671	4.9436665
367	2656.6924	0.0	2656.6924	2656.6924	2781.114	131.81265	3036.5483	2608.2163	1000.0	1000.0	366999	2294.611709833145	5.247836
368	2764.6636	0.0	2764.6636	2764.6636	2711.016	151.58719	2900.9712	2346.2058	1000.0	1000.0	367999	2300.938614845276	5.280539
369	2816.1633	0.0	2816.1633	2816.1633	2706.7854	114.028275	2830.2485	2435.325	1000.0	1000.0	368999	2307.2519967556	5.016946
370	2555.8564	0.0	2555.8564	2555.8564	2424.2664	108.30005	2664.5566	2222.568	1000.0	1000.0	369999	2313.5856540203094	5.4694443
371	2744.3535	0.0	2744.3535	2744.3535	2710.1262	98.53769	2867.9167	2534.641	1000.0	1000.0	370999	2319.9035110473633	4.7883887
372	2815.909	0.0	2815.909	2815.909	2534.5916	61.02028	2654.3372	2461.3909	1000.0	1000.0	371999	2326.246273994446	5.5477967
373	2472.8342	0.0	2472.8342	2472.8342	2738.753	59.829918	2850.0024	2657.7349	1000.0	1000.0	372999	2332.5821969509125	5.622362
374	2813.9988	0.0	2813.9988	2813.9988	2697.9922	128.8376	2918.7761	2539.7249	1000.0	1000.0	373999	2338.902932882309	4.6822486
375	2767.161	0.0	2767.161	2767.161	2715.7324	175.29234	3018.293	2373.652	1000.0	1000.0	374999	2345.230005979538	4.8590403
376	2685.6274	0.0	2685.6274	2685.6274	2753.2698	130.90944	2944.717	2535.7915	1000.0	1000.0	375999	2351.5551788806915	5.0123672
377	2769.933	0.0	2769.933	2769.933	2736.4878	204.09827	3049.0874	2248.9019	1000.0	1000.0	376999	2357.9189500808716	4.974844
378	2737.3232	0.0	2737.3232	2737.3232	2725.817	101.95611	2868.955	2513.6204	1000.0	1000.0	377999	2364.2295820713043	4.9427876
379	2785.9946	0.0	2785.9946	2785.9946	2877.8748	100.65579	3062.653	2681.761	1000.0	1000.0	378999	2370.5352811813354	5.462845
380	2870.2178	0.0	2870.2178	2870.2178	2696.9656	189.44603	2968.1523	2302.1301	1000.0	1000.0	379999	2376.8656718730927	4.9252453
381	2881.2915	0.0	2881.2915	2881.2915	2741.417	203.6554	2972.4055	2329.2764	1000.0	1000.0	380999	2383.1824638843536	4.759791
382	2793.0696	0.0	2793.0696	2793.0696	2903.0732	197.62268	3170.0405	2531.5078	1000.0	1000.0	381999	2389.5254759788513	5.0208654
383	2970.4294	0.0	2970.4294	2970.4294	2728.9263	80.59757	2888.7896	2612.619	1000.0	1000.0	382999	2395.837749004364	5.2341547
384	2951.4783	0.0	2951.4783	2951.4783	2899.308	80.579666	3013.4556	2762.494	1000.0	1000.0	383999	2402.1651260852814	4.8379264
