Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Time	Loss
192	1807.0371	0.0	1807.0371	1807.0371	2047.0664	174.46725	2375.0518	1813.8799	1000.0	1000.0	191999	1200.3529317378998	3.5319483
193	2187.9346	0.0	2187.9346	2187.9346	1769.5488	1030.3014	2580.059	-445.11172	1000.0	1000.0	192999	1206.5936529636383	3.2575243
194	2134.146	0.0	2134.146	2134.146	2206.059	82.10703	2367.5442	2060.719	1000.0	1000.0	193999	1212.7746839523315	3.6583984
195	2137.1433	0.0	2137.1433	2137.1433	2078.3647	273.16943	2391.2546	1373.4397	1000.0	1000.0	194999	1219.0015680789948	3.5359685
196	1943.567	0.0	1943.567	1943.567	2180.3022	160.05415	2468.5957	1985.6594	1000.0	1000.0	195999	1225.2992210388184	3.5935524
197	1974.4933	0.0	1974.4933	1974.4933	2158.8684	166.82196	2455.155	1889.2914	1000.0	1000.0	196999	1231.6900479793549	3.4811177
198	2416.6506	0.0	2416.6506	2416.6506	2072.3337	168.96223	2340.9072	1759.0502	1000.0	1000.0	197999	1238.3681998252869	3.726201
199	2099.3032	0.0	2099.3032	2099.3032	2306.4954	161.2354	2527.9373	2070.2563	1000.0	1000.0	198999	1244.7262008190155	3.7724872
200	2283.2666	0.0	2283.2666	2283.2666	2413.3083	125.074524	2603.2048	2245.0164	1000.0	1000.0	199999	1251.2809867858887	3.4487474
201	1965.6342	0.0	1965.6342	1965.6342	2153.9194	129.57567	2418.7183	1901.6476	1000.0	1000.0	200999	1257.6334908008575	3.6147435
202	2405.8752	0.0	2405.8752	2405.8752	2087.2727	803.8135	2571.5564	-303.9589	1000.0	1000.0	201999	1264.4460208415985	3.6409009
203	2435.5803	0.0	2435.5803	2435.5803	2197.188	125.58792	2405.1787	1994.0747	1000.0	1000.0	202999	1270.7079648971558	3.5341246
204	2365.9	0.0	2365.9	2365.9	2213.4153	496.13174	2600.9656	765.8323	1000.0	1000.0	203999	1277.0661759376526	3.6714776
205	2464.0176	0.0	2464.0176	2464.0176	2368.993	117.0475	2655.1587	2198.2766	1000.0	1000.0	204999	1283.377811908722	3.1636412
206	2091.8538	0.0	2091.8538	2091.8538	2411.6545	137.52286	2678.1467	2236.6545	1000.0	1000.0	205999	1289.5588207244873	3.363044
207	2423.9238	0.0	2423.9238	2423.9238	2312.8794	661.3889	2758.937	371.53726	1000.0	1000.0	206999	1295.7941498756409	3.5103073
208	2393.1296	0.0	2393.1296	2393.1296	2347.2114	95.56329	2493.3542	2215.4624	1000.0	1000.0	207999	1302.0326929092407	3.541821
209	2302.7046	0.0	2302.7046	2302.7046	2302.7183	122.6795	2488.4937	2100.2524	1000.0	1000.0	208999	1308.2849049568176	3.8535426
210	2261.122	0.0	2261.122	2261.122	2436.9336	113.08188	2671.9622	2274.4475	1000.0	1000.0	209999	1314.8129308223724	3.3618453
211	2380.3967	0.0	2380.3967	2380.3967	2409.1592	116.376465	2547.8706	2157.97	1000.0	1000.0	210999	1320.9959118366241	3.4789252
212	2405.6594	0.0	2405.6594	2405.6594	2335.0369	120.093864	2481.5435	2142.2747	1000.0	1000.0	211999	1327.1958248615265	3.6125934
213	2246.12	0.0	2246.12	2246.12	2300.4805	132.79001	2511.1038	2108.4778	1000.0	1000.0	212999	1333.3672058582306	3.5991547
214	2308.079	0.0	2308.079	2308.079	2085.4429	468.15924	2401.2974	734.49023	1000.0	1000.0	213999	1339.5538868904114	3.4073422
215	2258.2432	0.0	2258.2432	2258.2432	1953.3646	696.8454	2523.763	460.46365	1000.0	1000.0	214999	1345.7332077026367	3.370004
216	2214.8862	0.0	2214.8862	2214.8862	2132.1543	155.57503	2472.1553	1927.8348	1000.0	1000.0	215999	1351.9642450809479	3.527812
217	2135.1797	0.0	2135.1797	2135.1797	2035.1539	353.31683	2341.797	1317.4047	1000.0	1000.0	216999	1358.161286830902	3.3459382
218	2047.398	0.0	2047.398	2047.398	2312.156	123.18143	2520.351	2082.3882	1000.0	1000.0	217999	1364.4763579368591	3.7541332
219	2353.1409	0.0	2353.1409	2353.1409	2393.1353	161.44713	2686.8865	2105.0908	1000.0	1000.0	218999	1370.7388277053833	3.5001085
220	2440.2231	0.0	2440.2231	2440.2231	2348.6965	75.62573	2480.9172	2207.9678	1000.0	1000.0	219999	1377.3279707431793	3.49518
221	2184.4314	0.0	2184.4314	2184.4314	2038.6975	610.1363	2533.048	333.32007	1000.0	1000.0	220999	1383.6219127178192	3.7401936
222	2432.4077	0.0	2432.4077	2432.4077	2267.6711	192.68808	2445.2551	1751.5521	1000.0	1000.0	221999	1389.9339787960052	3.7583537
223	2442.4622	0.0	2442.4622	2442.4622	2440.933	159.52269	2620.8777	2170.3274	1000.0	1000.0	222999	1396.3606338500977	3.716357
224	2447.665	0.0	2447.665	2447.665	2348.9402	179.86806	2576.1494	2052.623	1000.0	1000.0	223999	1402.7584059238434	3.6919897
225	2332.649	0.0	2332.649	2332.649	2056.3423	618.3427	2364.9233	209.75291	1000.0	1000.0	224999	1409.0134799480438	3.594638
226	2364.5786	0.0	2364.5786	2364.5786	2523.403	212.67906	2768.4912	2130.7634	1000.0	1000.0	225999	1415.2799649238586	3.6813922
227	2715.7773	0.0	2715.7773	2715.7773	2353.1653	204.2732	2635.9553	1975.2076	1000.0	1000.0	226999	1421.5460557937622	4.1818204
228	2521.1812	0.0	2521.1812	2521.1812	2529.516	200.85678	2729.1924	1990.6868	1000.0	1000.0	227999	1427.7835569381714	3.9647293
229	2342.0698	0.0	2342.0698	2342.0698	2487.0327	102.66704	2596.1733	2272.6267	1000.0	1000.0	228999	1433.9875378608704	4.014786
230	2501.6348	0.0	2501.6348	2501.6348	2229.293	140.24805	2464.0994	1993.8262	1000.0	1000.0	229999	1440.3466348648071	3.97647
231	2444.9612	0.0	2444.9612	2444.9612	2102.2104	602.6949	2617.448	340.22107	1000.0	1000.0	230999	1446.8149478435516	3.5708406
232	2415.3967	0.0	2415.3967	2415.3967	2562.1592	185.43623	2878.9143	2217.512	1000.0	1000.0	231999	1453.31578707695	4.012422
233	2481.6907	0.0	2481.6907	2481.6907	1950.9636	793.9267	2435.6702	-409.97794	1000.0	1000.0	232999	1459.5620589256287	4.333032
234	2343.3606	0.0	2343.3606	2343.3606	2174.914	84.75134	2323.7922	2051.339	1000.0	1000.0	233999	1465.7749588489532	4.12258
235	2288.22	0.0	2288.22	2288.22	2352.6768	139.64673	2568.291	2129.6938	1000.0	1000.0	234999	1472.012592792511	3.5977046
236	2502.7207	0.0	2502.7207	2502.7207	2112.1655	186.14212	2377.623	1700.7954	1000.0	1000.0	235999	1478.2105507850647	4.033543
237	2239.256	0.0	2239.256	2239.256	2264.037	162.18501	2513.413	1985.2472	1000.0	1000.0	236999	1484.4153196811676	3.651606
238	67.872025	0.0	67.872025	67.872025	2494.9197	179.08058	2779.1165	2116.8418	1000.0	1000.0	237999	1490.6656248569489	3.503637
239	2384.948	0.0	2384.948	2384.948	2630.6604	91.520935	2848.7632	2523.7354	1000.0	1000.0	238999	1496.8566799163818	3.631159
240	2391.885	0.0	2391.885	2391.885	2193.3823	111.2089	2338.758	2015.9424	1000.0	1000.0	239999	1503.0632548332214	3.900331
241	2369.6558	0.0	2369.6558	2369.6558	2505.2769	164.1929	2856.968	2162.19	1000.0	1000.0	240999	1509.4309446811676	3.814337
242	2320.424	0.0	2320.424	2320.424	2487.936	150.0125	2694.3716	2217.5713	1000.0	1000.0	241999	1515.6469497680664	4.105029
243	2515.3713	0.0	2515.3713	2515.3713	2543.2148	77.0733	2698.1282	2437.6238	1000.0	1000.0	242999	1521.8981318473816	3.966813
244	2291.0972	0.0	2291.0972	2291.0972	2266.2695	448.07324	2564.1868	960.6028	1000.0	1000.0	243999	1528.1197257041931	4.155583
245	2597.38	0.0	2597.38	2597.38	2550.7876	165.55933	2740.024	2153.8928	1000.0	1000.0	244999	1534.3005497455597	4.243784
246	2797.905	0.0	2797.905	2797.905	2584.0889	284.94186	2880.9092	1806.1562	1000.0	1000.0	245999	1540.7252328395844	3.8957584
247	2457.2812	0.0	2457.2812	2457.2812	2239.543	784.0371	2554.0464	-100.97758	1000.0	1000.0	246999	1547.1662318706512	3.7896528
248	2477.1272	0.0	2477.1272	2477.1272	2650.9846	178.10335	2842.7673	2322.256	1000.0	1000.0	247999	1553.3669877052307	3.96059
249	2533.847	0.0	2533.847	2533.847	2263.151	100.83256	2398.9365	2039.965	1000.0	1000.0	248999	1559.583445072174	3.83022
250	2579.0044	0.0	2579.0044	2579.0044	2581.6265	145.62161	2741.2043	2354.8132	1000.0	1000.0	249999	1565.8183727264404	3.9833906
251	2665.6047	0.0	2665.6047	2665.6047	2624.2834	126.88332	2778.0864	2413.1113	1000.0	1000.0	250999	1572.0528609752655	3.8138013
252	2509.4062	0.0	2509.4062	2509.4062	2490.1665	291.47006	2758.631	1705.8396	1000.0	1000.0	251999	1578.311262845993	3.8712344
253	2283.4514	0.0	2283.4514	2283.4514	2713.4077	156.63226	2926.95	2391.5737	1000.0	1000.0	252999	1584.5137836933136	4.0210133
254	2760.7559	0.0	2760.7559	2760.7559	2615.151	66.23144	2715.204	2511.9814	1000.0	1000.0	253999	1590.7169728279114	4.0372844
255	2744.286	0.0	2744.286	2744.286	2696.2349	170.89305	2868.188	2282.1523	1000.0	1000.0	254999	1596.9102709293365	3.5369015
256	2859.3147	0.0	2859.3147	2859.3147	2817.1704	118.691444	2965.79	2575.7495	1000.0	1000.0	255999	1603.1425869464874	3.8369331
257	2343.612	0.0	2343.612	2343.612	2647.5322	72.90466	2751.7087	2487.2703	1000.0	1000.0	256999	1609.4204449653625	4.2642145
258	2747.4033	0.0	2747.4033	2747.4033	2757.891	131.75548	2949.9375	2496.2559	1000.0	1000.0	257999	1615.6562886238098	4.027194
259	2900.0042	0.0	2900.0042	2900.0042	2662.7036	531.4322	3125.5654	1152.1224	1000.0	1000.0	258999	1621.8697237968445	4.0184016
260	2698.599	0.0	2698.599	2698.599	2801.6782	94.94231	2946.8438	2652.0173	1000.0	1000.0	259999	1628.072860956192	3.9665527
261	2812.9346	0.0	2812.9346	2812.9346	2725.6152	189.17644	2936.838	2370.2595	1000.0	1000.0	260999	1634.2902159690857	4.13568
262	2888.3008	0.0	2888.3008	2888.3008	2901.002	162.04482	3112.0515	2610.8171	1000.0	1000.0	261999	1640.487755060196	4.175716
263	2694.6025	0.0	2694.6025	2694.6025	2928.0964	128.06795	3046.112	2596.916	1000.0	1000.0	262999	1646.7184960842133	3.9399724
264	2644.9922	0.0	2644.9922	2644.9922	2721.2212	89.68631	2856.4373	2607.9646	1000.0	1000.0	263999	1652.9186317920685	3.9212637
265	2674.377	0.0	2674.377	2674.377	2801.3374	125.686005	3016.2588	2565.4075	1000.0	1000.0	264999	1659.1267898082733	3.9439085
266	3085.8108	0.0	3085.8108	3085.8108	2679.4448	678.5973	3068.6077	671.30835	1000.0	1000.0	265999	1665.3895428180695	4.0100346
267	2947.3323	0.0	2947.3323	2947.3323	2399.5708	616.4524	2770.9253	588.84375	1000.0	1000.0	266999	1671.641135931015	3.9002218
268	2932.403	0.0	2932.403	2932.403	2856.3499	71.910675	2948.0496	2721.2522	1000.0	1000.0	267999	1677.8721528053284	3.9449155
269	2813.3733	0.0	2813.3733	2813.3733	3059.657	122.28253	3169.7856	2746.4724	1000.0	1000.0	268999	1684.1662578582764	4.0352354
270	2632.2732	0.0	2632.2732	2632.2732	2713.433	120.18978	2928.6233	2544.3518	1000.0	1000.0	269999	1690.88294672966	3.8897269
271	2789.477	0.0	2789.477	2789.477	2674.969	894.1869	3148.558	26.887527	1000.0	1000.0	270999	1697.2938499450684	3.8096375
272	3065.2568	0.0	3065.2568	3065.2568	3024.4375	122.59666	3243.7595	2789.9739	1000.0	1000.0	271999	1703.7198147773743	4.29393
273	2968.7412	0.0	2968.7412	2968.7412	2971.6868	161.37851	3244.3845	2628.3647	1000.0	1000.0	272999	1710.2224519252777	3.925819
274	2856.901	0.0	2856.901	2856.901	2987.9058	125.63017	3178.4792	2811.2607	1000.0	1000.0	273999	1716.546169757843	3.7810907
275	3060.43	0.0	3060.43	3060.43	3074.1765	186.50803	3450.8633	2729.7825	1000.0	1000.0	274999	1723.1376147270203	3.8239405
276	2871.963	0.0	2871.963	2871.963	2931.4414	126.372765	3077.8108	2630.7197	1000.0	1000.0	275999	1729.5822868347168	3.739648
277	3020.3835	0.0	3020.3835	3020.3835	2827.171	110.067635	2959.5227	2672.972	1000.0	1000.0	276999	1736.2058129310608	4.22154
278	2817.3818	0.0	2817.3818	2817.3818	3119.56	146.93478	3278.8452	2792.4028	1000.0	1000.0	277999	1742.5238699913025	4.196125
279	3034.524	0.0	3034.524	3034.524	2928.1013	137.65674	3187.1062	2725.545	1000.0	1000.0	278999	1748.8054039478302	3.9218812
280	2971.1943	0.0	2971.1943	2971.1943	3018.1555	204.5611	3309.1238	2561.6162	1000.0	1000.0	279999	1755.0863308906555	3.8760567
281	2968.7615	0.0	2968.7615	2968.7615	2913.357	109.66233	3089.7554	2763.2278	1000.0	1000.0	280999	1761.5289568901062	4.301116
282	3165.1104	0.0	3165.1104	3165.1104	3000.84	138.72565	3202.238	2715.2078	1000.0	1000.0	281999	1767.9568548202515	4.164996
283	2988.267	0.0	2988.267	2988.267	2853.6008	78.45393	2954.9294	2690.8438	1000.0	1000.0	282999	1774.1551628112793	4.0443535
284	2879.2107	0.0	2879.2107	2879.2107	2941.771	77.144165	3057.6682	2849.8914	1000.0	1000.0	283999	1780.392324924469	4.2783623
285	3087.84	0.0	3087.84	3087.84	2834.0454	438.97305	3279.33	1636.9053	1000.0	1000.0	284999	1786.6070189476013	3.892478
286	3023.2715	0.0	3023.2715	3023.2715	2981.7703	292.22375	3384.413	2230.4592	1000.0	1000.0	285999	1792.8223009109497	4.0624447
287	2908.1494	0.0	2908.1494	2908.1494	2924.4094	115.00311	3090.1814	2727.7974	1000.0	1000.0	286999	1799.051104068756	3.9066026
288	2764.3613	0.0	2764.3613	2764.3613	3038.3042	145.99258	3272.983	2778.622	1000.0	1000.0	287999	1805.38103890419	4.233349
289	2859.2268	0.0	2859.2268	2859.2268	3020.686	120.62271	3250.7573	2844.7952	1000.0	1000.0	288999	1811.692420721054	4.033201
290	3023.9373	0.0	3023.9373	3023.9373	2780.1182	653.79395	3228.661	856.8113	1000.0	1000.0	289999	1817.9252948760986	4.2749486
291	3111.875	0.0	3111.875	3111.875	3062.704	156.46446	3309.8694	2780.0762	1000.0	1000.0	290999	1824.1700518131256	3.6855888
292	3029.0623	0.0	3029.0623	3029.0623	2899.002	330.9381	3191.4817	1935.9348	1000.0	1000.0	291999	1830.3568477630615	4.4554977
293	2811.4714	0.0	2811.4714	2811.4714	2941.7866	162.36397	3252.0532	2681.4932	1000.0	1000.0	292999	1836.5687139034271	3.8652241
294	3039.875	0.0	3039.875	3039.875	3010.6401	141.98335	3260.0508	2718.1282	1000.0	1000.0	293999	1842.7615587711334	4.1910233
295	2898.382	0.0	2898.382	2898.382	2792.4033	135.68346	3064.92	2604.7083	1000.0	1000.0	294999	1848.9402530193329	3.8413253
296	2853.6099	0.0	2853.6099	2853.6099	2890.8364	118.77835	3045.9966	2613.8296	1000.0	1000.0	295999	1855.1405458450317	4.2545147
297	3162.4146	0.0	3162.4146	3162.4146	3021.7383	117.0395	3274.1694	2865.3699	1000.0	1000.0	296999	1861.3783378601074	4.2096777
298	3005.0256	0.0	3005.0256	3005.0256	2805.699	67.623314	2926.6357	2686.1316	1000.0	1000.0	297999	1867.5655586719513	3.874006
299	2931.6846	0.0	2931.6846	2931.6846	3110.1426	88.59715	3299.257	2984.7026	1000.0	1000.0	298999	1873.739334821701	4.020093
300	3063.579	0.0	3063.579	3063.579	2904.0403	87.084114	3032.3445	2754.755	1000.0	1000.0	299999	1879.9580519199371	3.8655713
301	3006.0022	0.0	3006.0022	3006.0022	3023.3987	119.220535	3187.22	2799.5098	1000.0	1000.0	300999	1886.195771932602	3.8481963
302	2828.0652	0.0	2828.0652	2828.0652	3000.9963	154.60666	3310.7346	2822.8489	1000.0	1000.0	301999	1892.3910930156708	4.026962
303	3115.4521	0.0	3115.4521	3115.4521	3075.2456	105.06937	3236.207	2854.6843	1000.0	1000.0	302999	1898.64941072464	3.6316962
304	3118.7405	0.0	3118.7405	3118.7405	2975.9128	200.65279	3272.7249	2581.8494	1000.0	1000.0	303999	1904.8416328430176	4.2067275
305	2893.9238	0.0	2893.9238	2893.9238	2846.572	718.6794	3315.2751	724.41705	1000.0	1000.0	304999	1911.3173298835754	4.277562
306	3219.89	0.0	3219.89	3219.89	3056.6443	93.13372	3229.089	2952.634	1000.0	1000.0	305999	1917.8343868255615	3.93936
307	2934.0952	0.0	2934.0952	2934.0952	3169.0796	102.39503	3278.557	2980.981	1000.0	1000.0	306999	1924.0719339847565	3.9085019
308	2665.834	0.0	2665.834	2665.834	2760.7712	852.7371	3151.6372	209.83313	1000.0	1000.0	307999	1930.4000940322876	4.2068
309	2756.7944	0.0	2756.7944	2756.7944	3046.503	119.5669	3235.3784	2835.8484	1000.0	1000.0	308999	1936.5909948349	4.148846
310	3065.8696	0.0	3065.8696	3065.8696	2852.1797	403.2581	3165.8757	1679.0076	1000.0	1000.0	309999	1942.8105478286743	4.5181775
311	3200.5146	0.0	3200.5146	3200.5146	3128.0112	144.17117	3386.1135	2929.394	1000.0	1000.0	310999	1949.0342998504639	4.0208516
312	3116.5742	0.0	3116.5742	3116.5742	2939.2773	99.70706	3080.2002	2715.1882	1000.0	1000.0	311999	1955.281522989273	4.0529714
313	2378.9185	0.0	2378.9185	2378.9185	2830.5483	620.4693	3273.6472	1039.1542	1000.0	1000.0	312999	1961.5952830314636	4.4086747
314	3017.611	0.0	3017.611	3017.611	2867.9055	805.61914	3310.9932	483.4304	1000.0	1000.0	313999	1967.809949874878	3.7453723
315	3187.6333	0.0	3187.6333	3187.6333	2937.1782	226.46815	3143.4082	2351.0737	1000.0	1000.0	314999	1973.9811239242554	4.097907
316	2955.8862	0.0	2955.8862	2955.8862	2666.6653	813.98663	3261.4822	272.75577	1000.0	1000.0	315999	1980.1969468593597	3.9124627
317	3141.6155	0.0	3141.6155	3141.6155	3135.7075	128.43964	3362.648	2869.132	1000.0	1000.0	316999	1986.4115788936615	4.447884
318	1618.1943	0.0	1618.1943	1618.1943	2958.876	153.32928	3153.7244	2628.5583	1000.0	1000.0	317999	1992.643521785736	4.3182325
319	2975.0361	0.0	2975.0361	2975.0361	3059.0098	208.12666	3388.9646	2773.59	1000.0	1000.0	318999	1998.816107749939	4.398024
320	3160.1938	0.0	3160.1938	3160.1938	3020.8362	98.61573	3143.1516	2854.0015	1000.0	1000.0	319999	2005.072996854782	3.7176957
321	2920.3726	0.0	2920.3726	2920.3726	2863.5552	115.67563	3103.1187	2721.5312	1000.0	1000.0	320999	2011.2720127105713	4.022067
322	2600.8044	0.0	2600.8044	2600.8044	2624.2056	507.30554	3100.4165	1252.9764	1000.0	1000.0	321999	2017.454125881195	4.2795877
323	2574.2297	0.0	2574.2297	2574.2297	2693.9023	207.17578	3036.9573	2313.9998	1000.0	1000.0	322999	2023.6358819007874	4.1163654
324	2218.8794	0.0	2218.8794	2218.8794	2899.4644	163.19846	3084.778	2534.766	1000.0	1000.0	323999	2030.5880389213562	4.3623257
325	2990.5537	0.0	2990.5537	2990.5537	2942.35	170.89185	3203.359	2597.2092	1000.0	1000.0	324999	2037.1726598739624	4.0192804
326	2873.4236	0.0	2873.4236	2873.4236	2906.8176	152.23882	3144.3088	2708.232	1000.0	1000.0	325999	2043.4895679950714	4.056111
327	2470.732	0.0	2470.732	2470.732	2799.8848	138.3529	3116.218	2626.3289	1000.0	1000.0	326999	2049.968085050583	3.9894357
328	2879.9138	0.0	2879.9138	2879.9138	2841.0432	110.876816	3012.662	2648.557	1000.0	1000.0	327999	2056.9839339256287	4.493216
329	1546.6532	0.0	1546.6532	1546.6532	2788.8882	343.76102	3135.6467	1864.7618	1000.0	1000.0	328999	2063.33340883255	4.3948827
330	2859.7375	0.0	2859.7375	2859.7375	2994.4805	127.8844	3241.422	2733.2246	1000.0	1000.0	329999	2069.8734908103943	4.3529363
331	2776.18	0.0	2776.18	2776.18	2916.6094	332.3881	3164.3835	1973.7659	1000.0	1000.0	330999	2076.264690876007	4.65023
332	3001.0542	0.0	3001.0542	3001.0542	2885.4878	163.26836	3115.2812	2537.3083	1000.0	1000.0	331999	2082.7999818325043	4.5214424
333	2617.1528	0.0	2617.1528	2617.1528	2677.3228	205.00723	2979.3203	2248.5315	1000.0	1000.0	332999	2089.2110557556152	4.4648943
334	2410.212	0.0	2410.212	2410.212	2371.4707	673.9771	2952.7212	690.89075	1000.0	1000.0	333999	2095.6827158927917	4.459785
335	3024.0366	0.0	3024.0366	3024.0366	2941.3542	197.17061	3143.0708	2400.6643	1000.0	1000.0	334999	2102.2219400405884	4.5140886
336	2983.7803	0.0	2983.7803	2983.7803	2924.052	154.53981	3156.6416	2619.655	1000.0	1000.0	335999	2108.6808338165283	4.410994
337	3080.6558	0.0	3080.6558	3080.6558	2772.7554	119.02438	2969.0344	2627.5242	1000.0	1000.0	336999	2115.153384923935	4.3522553
338	2996.383	0.0	2996.383	2996.383	2760.5034	672.2559	3132.2383	759.8451	1000.0	1000.0	337999	2121.347019672394	4.8982725
339	3095.8052	0.0	3095.8052	3095.8052	2885.4385	153.11334	3167.3406	2620.0625	1000.0	1000.0	338999	2127.595743894577	4.6542306
340	2861.1487	0.0	2861.1487	2861.1487	3119.1401	148.64362	3276.338	2772.722	1000.0	1000.0	339999	2133.8112189769745	4.355024
341	3024.9797	0.0	3024.9797	3024.9797	2987.06	189.65118	3341.5757	2584.052	1000.0	1000.0	340999	2140.035617828369	4.9143596
342	2509.8232	0.0	2509.8232	2509.8232	2521.4995	875.2046	3079.4536	-59.601257	1000.0	1000.0	341999	2146.2511727809906	4.169791
343	2965.9072	0.0	2965.9072	2965.9072	2961.705	225.1763	3208.1333	2411.465	1000.0	1000.0	342999	2152.4477639198303	4.293416
344	2893.4243	0.0	2893.4243	2893.4243	2809.261	215.53606	3129.6204	2437.9006	1000.0	1000.0	343999	2158.6192557811737	4.256869
345	2680.8296	0.0	2680.8296	2680.8296	2688.739	121.85082	2849.4536	2515.5684	1000.0	1000.0	344999	2164.804098844528	4.4931965
346	2678.5562	0.0	2678.5562	2678.5562	2823.8542	180.39014	3158.2307	2508.8113	1000.0	1000.0	345999	2171.00004196167	4.6199293
347	2709.8022	0.0	2709.8022	2709.8022	2962.8237	187.23692	3299.9946	2597.4497	1000.0	1000.0	346999	2177.251898765564	4.013258
348	2923.9065	0.0	2923.9065	2923.9065	2791.9812	161.21944	3074.0989	2537.1733	1000.0	1000.0	347999	2183.4414048194885	4.461124
349	2969.2703	0.0	2969.2703	2969.2703	2935.9744	165.5412	3200.7122	2589.5044	1000.0	1000.0	348999	2189.6386806964874	4.7019224
350	2892.2822	0.0	2892.2822	2892.2822	2941.5034	118.17352	3216.0732	2752.7556	1000.0	1000.0	349999	2195.8568017482758	4.428653
351	3054.6519	0.0	3054.6519	3054.6519	2882.0728	159.28094	3152.5405	2519.6245	1000.0	1000.0	350999	2202.1225097179413	4.522638
352	-595.6106	0.0	-595.6106	-595.6106	2854.1172	133.74304	3053.232	2552.2358	1000.0	1000.0	351999	2208.3161878585815	4.1343036
353	2843.077	0.0	2843.077	2843.077	2445.3005	151.6544	2674.0703	2142.4414	1000.0	1000.0	352999	2214.5637028217316	4.0349774
354	2853.5076	0.0	2853.5076	2853.5076	2800.6274	402.93552	3094.7544	1628.4233	1000.0	1000.0	353999	2220.762042760849	5.190302
355	2794.395	0.0	2794.395	2794.395	2999.824	125.56521	3197.0967	2851.5618	1000.0	1000.0	354999	2226.9450528621674	4.368602
356	2897.434	0.0	2897.434	2897.434	2825.668	803.82605	3282.386	434.72815	1000.0	1000.0	355999	2233.141620874405	4.168365
357	3016.3694	0.0	3016.3694	3016.3694	2909.6963	244.99828	3203.317	2246.0671	1000.0	1000.0	356999	2239.342376947403	4.471837
358	3115.3945	0.0	3115.3945	3115.3945	2883.4666	116.090706	3128.5383	2690.5667	1000.0	1000.0	357999	2245.5093970298767	4.769106
359	2814.924	0.0	2814.924	2814.924	2814.7651	112.914345	3052.6821	2663.745	1000.0	1000.0	358999	2251.7565228939056	4.4756656
360	2729.7268	0.0	2729.7268	2729.7268	2957.1938	78.262085	3142.4827	2855.3699	1000.0	1000.0	359999	2257.9618849754333	4.392524
361	2794.7148	0.0	2794.7148	2794.7148	2377.7554	603.91693	2791.6135	631.29175	1000.0	1000.0	360999	2264.172635793686	4.5370674
362	2785.9226	0.0	2785.9226	2785.9226	2820.3235	138.12694	3083.3892	2598.806	1000.0	1000.0	361999	2270.3982129096985	4.384747
363	2986.0535	0.0	2986.0535	2986.0535	2848.2078	659.1524	3398.4277	934.90344	1000.0	1000.0	362999	2276.579137802124	4.425843
364	2902.8735	0.0	2902.8735	2902.8735	2744.1682	532.45935	3118.55	1198.8599	1000.0	1000.0	363999	2282.8140909671783	4.694485
365	2777.7363	0.0	2777.7363	2777.7363	2945.2615	102.15501	3112.4312	2739.0874	1000.0	1000.0	364999	2289.0515139102936	5.154598
366	2870.4453	0.0	2870.4453	2870.4453	3006.397	95.08473	3170.197	2842.2292	1000.0	1000.0	365999	2295.288826942444	4.3438783
367	2901.4807	0.0	2901.4807	2901.4807	2930.3171	124.18095	3073.827	2647.5576	1000.0	1000.0	366999	2301.4796369075775	4.303028
368	3173.9856	0.0	3173.9856	3173.9856	3150.088	165.02222	3411.4807	2847.7422	1000.0	1000.0	367999	2307.672222852707	4.593224
369	3189.1257	0.0	3189.1257	3189.1257	3170.282	119.1881	3370.503	2936.6965	1000.0	1000.0	368999	2313.882871866226	4.41388
370	2755.3333	0.0	2755.3333	2755.3333	2869.782	123.264595	3075.5725	2660.2178	1000.0	1000.0	369999	2320.085135936737	4.5206866
371	2738.0703	0.0	2738.0703	2738.0703	2996.071	161.29716	3236.7288	2635.3645	1000.0	1000.0	370999	2326.302571773529	4.6883106
372	2755.6504	0.0	2755.6504	2755.6504	2922.4375	107.934586	3097.788	2771.224	1000.0	1000.0	371999	2332.646764755249	5.3445225
373	3167.3608	0.0	3167.3608	3167.3608	2999.1995	173.1818	3278.5505	2672.8074	1000.0	1000.0	372999	2338.876284837723	5.1331534
374	3053.2427	0.0	3053.2427	3053.2427	2742.7485	139.64586	2938.1362	2558.5195	1000.0	1000.0	373999	2345.072187900543	4.4664254
375	2844.75	0.0	2844.75	2844.75	2946.587	197.19359	3224.9062	2510.7695	1000.0	1000.0	374999	2351.2858119010925	4.5750976
376	2841.9436	0.0	2841.9436	2841.9436	2937.4468	151.0037	3240.0142	2662.3962	1000.0	1000.0	375999	2357.481799840927	4.9381447
377	3063.522	0.0	3063.522	3063.522	3031.871	128.4135	3257.5898	2838.5354	1000.0	1000.0	376999	2363.6721799373627	4.8456984
378	2977.3684	0.0	2977.3684	2977.3684	2702.3582	804.9414	3178.2988	306.5215	1000.0	1000.0	377999	2369.892096042633	4.24733
379	2912.7944	0.0	2912.7944	2912.7944	2855.1372	80.19904	2959.8376	2728.7725	1000.0	1000.0	378999	2376.131775856018	4.2786317
380	2672.058	0.0	2672.058	2672.058	2911.3914	157.95877	3099.1028	2656.838	1000.0	1000.0	379999	2382.365953683853	3.924215
381	3206.332	0.0	3206.332	3206.332	2731.9663	729.8826	3174.5151	571.1066	1000.0	1000.0	380999	2388.5466787815094	4.6054087
